fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-19,18:30,Vasco DA Gama vs Coritiba,William Hill,Betano,BTTS sí,BTTS YES,BTTS:YES,57.4%,0.573500,1.74,4.60,1.64,1.638000,2.86,2.64,1.90,0.09,0.089700,0.16,1.09,EV positivo,EV positivo Betano,Valor,8,120.78,120.783000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,56.7%,0.566700,1.76,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,72.67,72.671000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,54.2%,0.542100,1.84,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,57.21,57.207000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,Betano,Corners total +10.5,CORNERS_TOTALS OVER.10.5,CORNERS_TOTALS:OVER_10_5,54.0%,0.540100,1.85,,,,,,2.10,0.13,0.134200,0.25,1.13,Sin cuota/EV,EV positivo Betano,Solo modelo,6,94.16,94.158000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,William Hill,Betano,Goles +2.5,TOTALS OVER.2.5,TOTALS:OVER_2_5,53.9%,0.539000,1.85,4.60,1.48,1.479600,2.74,2.48,1.88,0.01,0.013300,0.03,1.01,EV positivo,EV positivo Betano,Valor,8,116.12,116.117000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,53.7%,0.537200,1.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.72,56.716000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,DNB visita,DRAW_NO_BET AWAY,DRAW_NO_BET:AWAY,53.3%,0.533500,1.88,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,98.35,98.348000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,53.0%,0.530500,1.89,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.05,56.055000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Local corners +6.5,CORNERS_HOME OVER.6.5,CORNERS_HOME:OVER_6_5,52.0%,0.520100,1.92,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,68.01,68.008000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,51.3%,0.513200,1.95,,,,,,1.80,-0.08,-0.076200,-0.15,0.92,Sin cuota/EV,EV negativo Betano,Solo modelo,3,66.10,66.104000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,William Hill,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,50.3%,0.503400,1.99,1.35,-0.32,-0.320400,-0.64,0.68,1.42,-0.29,-0.285200,-0.57,0.71,EV negativo,EV negativo Betano,Evitar,5,54.01,54.011000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,William Hill,Betano,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,FIRST_HALF_TOTALS:UNDER_0_5,49.7%,0.496600,2.01,3.00,0.49,0.489800,0.99,1.49,2.80,0.39,0.390500,0.79,1.39,EV positivo,EV positivo Betano,Equilibrado,5,97.72,97.722000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,Betano,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,CARDS_TOTALS:OVER_4_5,48.7%,0.486800,2.05,,,,,,1.95,-0.05,-0.050700,-0.10,0.95,Sin cuota/EV,EV negativo Betano,Solo modelo,3,63.87,63.866000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Local corners -6.5,CORNERS_HOME UNDER.6.5,CORNERS_HOME:UNDER_6_5,48.0%,0.479900,2.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,63.99,63.992000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,CARDS_HOME:UNDER_2_5,46.9%,0.469500,2.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,49.95,49.945000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,46.7%,0.466500,2.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,91.65,91.652000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,46.3%,0.462800,2.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,49.28,49.284000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,William Hill,Betano,Goles -2.5,TOTALS UNDER.2.5,TOTALS:UNDER_2_5,46.1%,0.461000,2.17,1.17,-0.46,-0.460700,-1.00,0.54,1.93,-0.11,-0.110300,-0.24,0.89,EV negativo,EV negativo Betano,Evitar,8,65.04,65.039000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,Betano,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,46.0%,0.459900,2.17,,,,,,1.67,-0.23,-0.232000,-0.50,0.77,Sin cuota/EV,EV negativo Betano,Solo modelo,6,80.28,80.277000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,45.8%,0.457900,2.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,48.79,48.793000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
2026-09-19,18:30,Vasco DA Gama vs Coritiba,,,Visita goles +1.5,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY:OVER_1_5,43.3%,0.433300,2.31,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,59.33,59.329000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/vasco-da-gama-rj-coritiba-pr/92075456/,torneo actual,torneo actual,26,29.0,41.0,2026-09-12 · Serie A · Gremio 1-2 Vasco DA Gama (G); 2026-09-05 · Serie A · Fluminense 1-0 Vasco DA Gama (P); 2026-08-29 · Serie A · Vasco DA Gama 3-1 Cruzeiro (G); 2026-08-23 · Serie A · Palmeiras 4-1 Vasco DA Gama (P); 2026-08-16 · Serie A · Vasco DA Gama 0-3 Santos (P),torneo actual,27,37.0,38.0,2026-09-11 · Serie A · Coritiba 3-3 Atletico Paranaense (E); 2026-09-06 · Serie A · Coritiba 1-2 Mirassol (P); 2026-08-31 · Serie A · Remo 2-3 Coritiba (G); 2026-08-23 · Serie A · Coritiba 2-1 Corinthians (G); 2026-08-15 · Serie A · Sao Paulo 1-1 Coritiba (E)
